timestamp,open,high,low,close,vol,holdingvol,ZTM:MACD,ZTM:RSI,ZTM:ma5,ZTM:ma7,ZTM:ma10,ZTM:ma21,lastclose,label
1275403860,2778.90,2782.8,2773.2,2775.6,4479,25076,4.02,55.85,2783.22,2777.46,2772.08,2764.03,2778.3,-1
1275404040,2775.30,2775.3,2768.9,2772.4,3688,24495,3.74,53.2,2779.62,2778.93,2774.17,2765.34,2775.6,-1
1275404220,2772.30,2775.5,2771.9,2772.7,1923,24258,3.51,53.42,2776.54,2780.17,2775.02,2766.53,2772.4,1
1275404400,2772.70,2774.4,2765.3,2765.3,2679,23794,2.7,47.41,2772.86,2776.59,2775.26,2766.63,2772.7,-1
1275404580,2765.50,2766.8,2761.3,2761.6,3063,23539,1.73,44.7,2769.52,2772.8,2775.21,2766.47,2765.3,-1
1275404760,2762.30,2764.5,2761.2,2764,2048,23347,1.15,46.82,2767.2,2769.99,2775.21,2766.52,2761.6,1
1275404940,2763.80,2769.9,2763.1,2768.2,2288,22812,1.02,50.41,2766.36,2768.54,2772.99,2766.87,2764,1
1275405120,2768.20,2772,2767,2771.1,2267,21800,1.13,52.78,2766.04,2767.9,2771.29,2767.29,2768.2,1
1275470100,2769.20,2774.7,2767.6,2773.1,3410,22565,1.37,54.4,2767.6,2768,2770.23,2767.84,2771.1,1
1275470280,2773.00,2773.4,2767.6,2769.4,2201,22938,1.24,50.92,2769.16,2767.53,2769.34,2768.45,2773.1,-1
1275470460,2769.40,2776.4,2765,2773.2,3297,23091,1.43,54.16,2771,2768.66,2769.1,2769.63,2769.4,1
1275470640,2773.10,2774.6,2769,2772.2,2417,23643,1.48,53.17,2771.8,2770.17,2769.08,2770.67,2773.2,-1
1275470820,2772.20,2772.5,2768.9,2771.8,1665,23882,1.48,52.75,2771.94,2771.29,2768.99,2771.63,2772.2,-1
1275471000,2771.40,2779.7,2757.5,2761.1,6016,24294,0.6,43.02,2769.54,2770.27,2768.57,2771.49,2771.8,-1
1275471180,2761.10,2767.4,2761.1,2764.1,4826,24716,0.15,46.03,2768.48,2769.27,2768.82,2771.54,2761.1,1
1275471360,2764.30,2773.1,2761.6,2772.9,4850,24998,0.49,53.73,2768.42,2769.24,2769.71,2772.06,2764.1,1
1275471540,2772.80,2777.4,2770.4,2777.4,3850,25556,1.12,57.11,2769.46,2770.39,2770.63,2772.7,2772.9,1
1275471720,2777.30,2782.2,2774.8,2777.7,4271,25874,1.62,57.33,2770.64,2771.03,2771.29,2772.09,2777.4,1
1275471900,2778.30,2779.2,2775.3,2776.5,2840,26240,1.89,56.07,2773.72,2771.64,2771.63,2771.54,2777.7,-1
1275472080,2776.50,2782.7,2776.3,2778.5,4191,26875,2.25,57.74,2776.6,2772.6,2772.54,2771.29,2776.5,1
1275472260,2778.80,2778.8,2768.1,2768.6,4956,27214,1.71,48.04,2775.74,2773.67,2772.08,2770.83,2778.5,-1
1275472440,2768.80,2771,2764.5,2769.7,4617,26987,1.36,49.06,2774.2,2774.47,2771.83,2770.55,2768.6,1
1275472620,2769.60,2772,2767.4,2770.5,3079,27099,1.13,49.83,2772.76,2774.13,2771.7,2770.46,2769.7,1
1275472800,2771.20,2772.3,2767.2,2767.2,3158,27433,0.68,46.68,2770.9,2772.67,2772.31,2770.2,2770.5,-1
1275472980,2766.70,2775.7,2763.7,2772.8,5072,27712,0.76,52.21,2769.76,2771.97,2773.18,2770.55,2767.2,1
1275473160,2772.80,2780,2772.8,2780,6648,27824,1.39,58.21,2772.04,2772.47,2773.89,2771.43,2772.8,1
1275473340,2779.20,2781.1,2777.3,2777.6,3373,27749,1.68,55.7,2773.62,2772.34,2773.91,2772.08,2780,-1
1275473520,2777.80,2778.4,2774.2,2775.3,3520,27886,1.7,53.32,2774.58,2773.3,2773.67,2772.41,2777.6,-1
1275473700,2775.00,2783.9,2773.7,2783.9,4716,28069,2.38,60.16,2777.92,2775.33,2774.41,2773.02,2775.3,1
1275473880,2784.50,2786.7,2781.5,2784.8,4711,28218,2.96,60.8,2780.32,2777.37,2775.04,2773.58,2783.9,1
1275474060,2784.70,2785.9,2781.3,2782.2,3292,28073,3.18,57.88,2780.76,2779.51,2776.4,2774.19,2784.8,-1
1275474240,2782.10,2784.3,2781.6,2784.3,2674,28272,3.48,59.57,2782.1,2781.16,2777.86,2774.72,2782.2,1
1275474420,2784.40,2788.2,2777.6,2778.6,5864,28079,3.21,53.32,2782.76,2780.96,2778.67,2775.02,2784.3,-1
1275474600,2778.60,2780.4,2775.1,2776.3,4215,28035,2.79,50.99,2781.24,2780.77,2779.58,2775.24,2778.6,-1
1275474780,2774.70,2776.9,2769.9,2771.4,3673,27979,2.04,46.35,2778.56,2780.21,2779.44,2775.73,2776.3,-1
1275474960,2771.20,2773.4,2768.1,2768.5,4460,27863,1.19,43.81,2775.82,2778.01,2778.29,2775.94,2771.4,-1
1275475140,2768.50,2770.7,2766.4,2770.3,3801,27612,0.66,45.79,2773.02,2775.94,2777.56,2775.81,2768.5,1
1275475320,2769.90,2773.7,2768,2772,3282,27592,0.37,47.68,2771.7,2774.49,2777.23,2775.56,2770.3,1
1275475500,2772.20,2772.3,2764.3,2764.3,4083,27920,-0.48,40.77,2769.3,2771.63,2775.27,2774.92,2772,-1
1275475680,2764.10,2770.5,2764.1,2768.1,3220,27973,-0.83,45.01,2768.64,2770.13,2773.6,2774.52,2764.3,1
1275475860,2767.90,2770.5,2766.3,2770.2,2858,27712,-0.93,47.25,2768.98,2769.26,2772.4,2774.12,2768.1,1
1275476040,2770.50,2777,2767.4,2775.9,5028,27531,-0.54,52.87,2770.1,2769.9,2771.56,2774.47,2770.2,1
1275476220,2775.90,2776.6,2771.1,2772.7,2416,27556,-0.49,49.67,2770.24,2770.5,2770.97,2774.61,2775.9,-1
1275476400,2772.40,2772.4,2753.9,2753.9,6912,27548,-1.94,35.92,2768.16,2768.16,2768.73,2773.82,2772.7,-1
1275476580,2753.90,2757.7,2753.9,2755.8,3773,27499,-2.91,37.79,2765.7,2765.84,2767.17,2773.28,2753.9,1
1275476760,2756.30,2758.6,2754.8,2757,3385,27441,-3.53,39.01,2763.06,2764.8,2766.02,2772.53,2755.8,1
1275476940,2756.50,2757.2,2750.1,2754.8,5493,27190,-4.16,37.56,2758.84,2762.9,2764.47,2771.33,2757,-1
1275477120,2754.60,2756.1,2753.7,2755.5,3011,27325,-4.54,38.34,2755.4,2760.8,2762.82,2770.28,2754.8,1
1275477300,2755.50,2755.7,2749.8,2749.8,4171,27255,-5.25,34.54,2754.58,2757.07,2761.37,2769.06,2755.5,-1
1275477480,2749.40,2760.3,2749,2756.6,4475,26711,-5.2,41.94,2754.74,2754.77,2760.22,2767.76,2749.8,1
1275477660,2756.80,2758.3,2752.7,2756.7,3401,26962,-5.1,42.04,2754.68,2755.17,2758.87,2766.42,2756.6,1
1275477840,2756.30,2756.3,2740.7,2742.9,4490,26819,-6.06,33.22,2752.3,2753.33,2755.57,2764.55,2756.7,-1
1275478020,2742.90,2743.7,2736.7,2739.9,4530,26761,-6.98,31.67,2749.18,2750.89,2752.29,2762.44,2742.9,-1
1275483600,2738.30,2739.1,2734,2737.3,3139,27351,-7.83,30.34,2746.68,2748.39,2750.63,2760.47,2739.9,-1
1275483780,2737.50,2738.9,2735,2736.3,2125,27621,-8.49,29.83,2742.62,2745.64,2748.68,2758.57,2737.3,-1
1275483960,2736.30,2737.4,2731.3,2736.2,3147,28041,-8.91,29.77,2738.52,2743.7,2746.6,2756.89,2736.3,-1
1275484140,2736.30,2737.7,2734.6,2735.1,2625,28401,-9.23,29.14,2736.96,2740.63,2744.63,2755.3,2736.2,-1
1275484320,2735.30,2739.6,2734.9,2738,3952,28389,-9.15,33.17,2736.58,2737.96,2742.88,2753.76,2735.1,1
1275484500,2738.00,2738.1,2726.3,2727.9,5292,28741,-9.78,27.34,2734.7,2735.81,2740.69,2751.66,2738,-1
1275484680,2728.60,2733.5,2727.9,2731.1,4135,28662,-9.91,31.45,2733.66,2734.56,2738.14,2750.08,2727.9,1
1275484860,2731.10,2741.2,2731.1,2738,4242,28509,-9.35,39.41,2734.02,2734.66,2736.27,2748.65,2731.1,1
1275485040,2738.00,2739.3,2737.1,2738.3,2622,28560,-8.78,39.74,2734.66,2734.94,2735.81,2747.13,2738,1
1275485220,2737.90,2742.3,2736.1,2738.8,3249,28397,-8.19,40.32,2734.82,2735.31,2735.7,2745.36,2738.3,1
1275485400,2738.80,2744,2733.8,2741.5,4442,28722,-7.42,43.48,2737.54,2736.23,2736.12,2743.88,2738.8,1
1275485580,2740.80,2745.2,2735.9,2741.4,4674,28785,-6.74,43.39,2739.6,2736.71,2736.63,2743.28,2741.5,-1
1275485760,2741.40,2745,2738.6,2741.3,3885,28838,-6.14,43.29,2740.26,2738.63,2737.14,2742.59,2741.4,-1
1275485940,2741.80,2742.4,2736.5,2738.8,3270,28674,-5.8,40.8,2740.36,2739.73,2737.51,2741.72,2741.3,-1
1275486120,2739.10,2748.2,2738.8,2745.1,4707,28498,-4.97,48.79,2741.62,2740.74,2738.22,2741.26,2738.8,1
1275486300,2745.10,2748.6,2742.1,2745.8,3458,28670,-4.2,49.6,2742.48,2741.81,2740.01,2740.8,2745.1,1
1275486480,2746.20,2746.2,2743.1,2744.6,2694,28857,-3.65,48.19,2743.12,2742.64,2741.36,2740.55,2745.8,-1
1275486660,2744.60,2747.3,2741.6,2743.2,3538,28742,-3.28,46.52,2743.5,2742.89,2741.88,2739.91,2744.6,-1
1275486840,2743.40,2748.3,2741.8,2745.6,3524,28579,-2.77,49.73,2744.86,2743.49,2742.61,2739.39,2743.2,1
1275487020,2745.60,2745.8,2733.3,2734.1,6748,28436,-3.25,37.98,2742.66,2742.46,2742.14,2738.97,2745.6,-1
1275487200,2733.40,2735.4,2732.1,2735,3572,28214,-3.52,39.19,2740.5,2741.91,2741.49,2738.73,2734.1,1
1275487380,2735.00,2735.1,2730.9,2732.7,3776,28346,-3.88,37.19,2738.12,2740.14,2740.62,2738.51,2735,-1
1275487560,2732.90,2738.1,2731.1,2737,4199,28072,-3.77,43.04,2736.88,2738.89,2740.19,2738.55,2732.7,1
1275487740,2737.30,2752.3,2737.2,2750.4,8322,27858,-2.57,56.6,2737.84,2739.71,2741.35,2739.22,2737,1
1275487920,2750.40,2753.1,2749.2,2749.4,4255,28041,-1.68,55.54,2740.9,2740.6,2741.78,2739.9,2750.4,-1
1275488100,2749.20,2753.5,2748.9,2751.9,3739,28348,-0.77,57.68,2744.28,2741.5,2742.39,2740.57,2749.4,1
1275488280,2752.10,2755.5,2748.6,2753.6,4487,28152,0.09,59.12,2748.46,2744.29,2743.29,2741.79,2751.9,1
1275488460,2754.20,2764.1,2753.1,2761.7,6624,27702,1.41,65.2,2753.4,2748.1,2745.14,2743.25,2753.6,1
1275488640,2761.60,2762.6,2758.4,2761.3,3227,27760,2.4,64.69,2755.58,2752.19,2746.71,2744.36,2761.7,-1
1275488820,2761.10,2761.3,2750.8,2751,5114,27340,2.32,53.13,2755.9,2754.19,2748.4,2744.96,2761.3,-1
1275489000,2751.00,2760.6,2750.9,2760.4,4309,27427,2.98,60.13,2757.6,2755.61,2750.94,2745.99,2751,1
1275489180,2760.60,2775.3,2758,2773.8,7547,26841,4.54,67.57,2761.64,2759.1,2755.05,2747.53,2760.4,1
1275489360,2773.50,2780.7,2773,2775,5440,27085,5.8,68.14,2764.3,2762.4,2758.85,2749.13,2773.8,1
1275489540,2774.80,2775.6,2770.9,2771.1,3731,27240,6.41,64.17,2766.26,2764.9,2760.92,2750.55,2775,-1
1275489720,2771.00,2779.2,2770.6,2775.7,4154,27161,7.18,66.64,2771.2,2766.9,2763.55,2752.3,2771.1,1
1275489900,2775.80,2779.6,2773.8,2774.8,4484,27118,7.64,65.69,2774.08,2768.83,2765.84,2753.72,2775.7,-1
1275490080,2774.60,2776.9,2773,2775.9,3408,27111,7.99,66.32,2774.5,2772.39,2768.07,2755.15,2774.8,1
1275490260,2775.60,2780.9,2774.5,2777.5,4271,26500,8.31,67.27,2775,2774.83,2769.65,2756.72,2775.9,1
1275490440,2777.50,2779.6,2776.3,2778.9,2268,26194,8.57,68.12,2776.56,2775.56,2771.41,2758.42,2777.5,1
1275490620,2779.00,2786.6,2779,2782.3,3755,25705,8.95,70.13,2777.88,2776.6,2774.54,2760.17,2778.9,1
1275490800,2782.50,2785,2780.1,2784.8,2643,25799,9.34,71.56,2779.88,2778.56,2776.98,2762.58,2782.3,1
1275490980,2785.00,2785.1,2782.9,2783.5,1555,25633,9.44,69.7,2781.4,2779.67,2777.95,2764.89,2784.8,-1
1275491160,2783.50,2789,2783.4,2787.5,3010,25002,9.73,72.1,2783.4,2781.49,2779.2,2767.5,2783.5,1
1275491340,2787.40,2787.6,2783.9,2783.9,2150,24397,9.56,66.95,2784.4,2782.63,2780.48,2769.73,2787.5,-1
1275491520,2783.70,2785.6,2783.5,2784.9,2567,23300,9.4,67.64,2784.92,2783.69,2781.4,2771.38,2783.9,1
1275556500,2806.60,2806.6,2797.9,2799.4,5068,24103,10.32,75.61,2787.84,2786.61,2783.86,2773.76,2784.9,1
1275556680,2799.40,2799.6,2795.1,2797,2408,24200,10.73,72.43,2790.54,2788.71,2785.97,2775.9,2799.4,-1
1275556860,2796.50,2798.1,2792.1,2796.2,2832,24560,10.87,71.35,2792.28,2790.34,2787.84,2777.93,2797,-1
1275557040,2796.00,2798,2791.7,2793.3,2493,24739,10.62,67.44,2794.16,2791.74,2789.28,2779.44,2796.2,-1
1275557220,2793.30,2799.8,2789.8,2789.8,3619,25442,10.03,62.95,2795.14,2792.07,2790.03,2780.8,2793.3,-1
1275557400,2789.80,2793,2785.5,2789.8,4360,25632,9.45,62.95,2793.22,2792.91,2790.53,2782.64,2789.8,0
1275557580,2789.50,2790.6,2784.2,2787.9,3123,26054,8.74,60.42,2791.4,2793.34,2790.97,2783.95,2789.8,-1
1275557760,2788.20,2791.8,2786.5,2789.7,3873,26300,8.22,61.98,2790.1,2791.96,2791.19,2784.71,2787.9,1
1275557940,2789.80,2791.4,2774.4,2775.2,5289,25899,6.57,46.18,2786.48,2788.84,2790.32,2784.72,2789.7,-1
1275558120,2776.20,2777.1,2771.2,2773.8,3977,26361,5.08,44.99,2783.28,2785.64,2789.21,2784.85,2775.2,-1
1275558300,2774.10,2776,2772.9,2774.6,3035,26630,3.93,45.85,2780.24,2782.97,2786.73,2784.8,2773.8,1
1275558480,2774.70,2780.3,2771.6,2778,5262,26609,3.25,49.47,2778.26,2781.29,2784.83,2784.95,2774.6,1
1275558660,2778.30,2779.2,2766,2773.3,5846,26718,2.31,44.99,2774.98,2778.93,2782.54,2784.82,2778,-1
1275558840,2773.30,2781,2773.3,2779.9,4419,27063,2.07,51.61,2775.92,2777.79,2781.2,2784.94,2773.3,1
1275559020,2779.60,2781.5,2777.1,2779,2473,27413,1.78,50.71,2776.96,2776.26,2780.12,2784.94,2779.9,-1
1275559200,2779.00,2781.5,2777.9,2780.8,2653,27570,1.69,52.49,2778.2,2777.06,2779.22,2784.87,2779,1
1275559380,2780.30,2782.5,2778.7,2779.9,2316,27820,1.52,51.49,2778.58,2777.93,2778.42,2784.64,2780.8,-1
1275559560,2779.70,2787,2779.7,2784.1,4430,27992,1.7,55.73,2780.74,2779.29,2777.86,2784.67,2779.9,1
1275559740,2783.90,2784.1,2779.5,2779.5,2938,28099,1.46,50.52,2780.66,2779.5,2778.29,2784.29,2784.1,-1
1275559920,2779.40,2781.4,2774,2776.1,4236,27668,0.99,47.03,2780.08,2779.9,2778.52,2783.91,2779.5,-1
1275560100,2776.00,2777.3,2773.4,2777.3,3301,27576,0.7,48.39,2779.38,2779.53,2778.79,2783.55,2776.1,1
1275560280,2776.90,2784,2774.6,2780.1,4054,27859,0.69,51.51,2779.42,2779.69,2779,2782.63,2777.3,1
1275560460,2780.30,2792.2,2777.7,2790.3,5680,28167,1.48,60.81,2780.66,2781.04,2780.7,2782.31,2780.1,1
1275560640,2789.70,2794,2787.1,2790.8,4962,28446,2.13,61.2,2782.92,2782.6,2781.79,2782.06,2790.3,1
1275560820,2790.60,2794.5,2789.9,2792.9,3216,28304,2.78,62.89,2786.28,2783.86,2783.18,2782.04,2790.8,1
1275561000,2792.70,2795.1,2789.5,2792.9,3184,28027,3.26,62.89,2789.4,2785.77,2784.39,2782.19,2792.9,0
1275561180,2794.10,2794.2,2788.2,2792.5,4274,28254,3.57,62.29,2791.88,2788.11,2785.65,2782.31,2792.9,-1
1275561360,2792.50,2796.3,2788.9,2793.2,4115,28465,3.82,62.95,2792.46,2790.39,2786.56,2782.57,2792.5,1
1275561540,2793.80,2793.8,2788.2,2788.3,3549,28455,3.59,55.59,2791.96,2791.56,2787.44,2782.5,2793.2,-1
1275561720,2788.50,2789.4,2785.1,2785.1,3246,28067,3.11,51.36,2790.4,2790.81,2788.34,2782.97,2788.3,-1
1275561900,2785.10,2785.1,2781.6,2782.8,4134,27865,2.51,48.51,2788.38,2789.67,2788.89,2783.4,2785.1,-1
1275562080,2782.20,2786.5,2772.2,2773,5862,27717,1.23,38.65,2784.48,2786.83,2788.18,2783.32,2782.8,-1
1275562260,2773.30,2775.3,2771.2,2774.1,4542,27649,0.31,40.12,2780.66,2784.14,2786.56,2783.14,2773,1
1275562440,2774.30,2775.4,2773.2,2773.3,2985,27836,-0.49,39.38,2777.66,2781.4,2784.81,2783.14,2774.1,-1
1275562620,2773.60,2783.2,2770.4,2779.8,5014,27837,-0.58,47.8,2776.6,2779.49,2783.5,2783.13,2773.3,1
1275562800,2780.30,2782.9,2777.3,2782.2,3822,27967,-0.46,50.53,2776.48,2778.61,2782.43,2783.29,2779.8,1
1275562980,2782.30,2782.7,2773.7,2774.8,3420,27673,-0.95,43.05,2776.84,2777.14,2780.66,2783,2782.2,-1
1275563160,2775.30,2775.5,2767.6,2771.4,5243,27731,-1.6,40.11,2776.3,2775.51,2778.48,2782.6,2774.8,-1
1275563340,2771.90,2791,2770.3,2789.3,5597,27312,-0.65,56.82,2779.5,2777.84,2778.58,2782.84,2771.4,1
1275563520,2789.60,2792.7,2786.8,2791,5714,26929,0.23,58.02,2781.74,2780.26,2779.17,2783.39,2789.3,1
1275563700,2791.10,2791.1,2787.9,2789.8,3197,26868,0.82,56.82,2783.26,2782.61,2779.87,2784.04,2791,-1
1275563880,2790.10,2793.9,2786.5,2792.1,4381,26886,1.46,58.59,2786.72,2784.37,2781.78,2784.75,2789.8,1
1275564060,2792.20,2802.2,2789.6,2801.7,5841,26925,2.71,65.02,2792.78,2787.16,2784.54,2785.78,2792.1,1
1275564240,2801.30,2814.5,2798.1,2813.4,6569,27014,4.59,70.94,2797.6,2792.67,2788.55,2786.88,2801.7,1
1275564420,2813.10,2813.3,2807.4,2807.5,4032,26629,5.54,64.97,2800.9,2797.83,2791.32,2787.67,2813.4,-1
1275570000,2807.00,2808.9,2803.5,2803.5,3539,26765,5.9,61.2,2803.64,2799.86,2793.45,2788.18,2807.5,-1
1275570180,2803.30,2805.6,2802.3,2803.4,2473,26930,6.11,61.11,2805.9,2801.63,2796.31,2788.68,2803.5,-1
1275570360,2803.40,2810.8,2803.2,2809,2854,27433,6.65,64.45,2807.36,2804.37,2800.07,2789.46,2803.4,1
1275570540,2809.00,2809,2798.4,2800.6,5044,27209,6.33,56.6,2804.8,2805.59,2801.2,2789.81,2809,-1
1275570720,2800.60,2803.4,2800.4,2802.2,3425,27578,6.13,57.66,2803.74,2805.66,2802.32,2790.48,2800.6,1
1275570900,2802.50,2812.2,2802.2,2811.9,5516,28035,6.68,63.47,2805.42,2805.44,2804.53,2791.75,2802.2,1
1275571080,2811.20,2812.5,2806.7,2806.7,4145,28201,6.62,58.81,2806.08,2805.33,2805.99,2792.89,2811.9,-1
1275571260,2806.90,2810.6,2806.2,2808.6,3189,28203,6.65,59.97,2806,2806.06,2806.68,2794.59,2806.7,1
1275571440,2808.60,2808.6,2803.1,2806.4,3463,28191,6.42,57.94,2807.16,2806.49,2805.98,2796.12,2808.6,-1
1275571620,2806.60,2808.9,2802.9,2806.1,3355,28566,6.14,57.65,2807.94,2806.07,2805.84,2797.69,2806.4,-1
1275571800,2805.90,2812.3,2801.4,2808.6,4472,28400,6.06,59.45,2807.28,2807.21,2806.35,2799.06,2806.1,1
1275571980,2808.60,2813.2,2804.5,2811.6,4228,28407,6.16,61.56,2808.26,2808.56,2807.17,2800.46,2808.6,1
1275572160,2811.60,2811.7,2804.7,2806.1,3395,28399,5.73,55.82,2807.76,2807.73,2806.88,2801.95,2811.6,-1
1275572340,2806.50,2806.5,2796.4,2797.8,5845,27921,4.67,48.48,2806.04,2806.46,2806.6,2803.2,2806.1,-1
1275572520,2797.90,2798.4,2793.8,2796,3963,27849,3.64,47.04,2804.02,2804.66,2805.98,2803.52,2797.8,-1
1275572700,2795.60,2797.4,2791.6,2795.3,4524,27818,2.73,46.46,2801.36,2803.07,2804.32,2803.73,2796,-1
1275572880,2795.50,2796.7,2787.4,2788.9,6033,27854,1.48,41.43,2796.82,2800.61,2802.54,2803.69,2795.3,-1
1275573060,2788.40,2793.1,2787.9,2793.1,4429,27515,0.82,45.59,2794.22,2798.4,2800.99,2803.73,2788.9,1
1275573240,2792.60,2793.8,2791,2792.7,3021,27614,0.26,45.26,2793.2,2795.7,2799.62,2803.3,2793.1,-1
1275573420,2792.90,2795.5,2787.6,2788.8,4027,27651,-0.49,42.07,2791.76,2793.23,2797.89,2802.13,2792.7,-1
1275573600,2788.90,2797.1,2788,2790.9,5613,27752,-0.91,44.34,2790.88,2792.24,2796.12,2801.34,2788.8,1
1275573780,2790.50,2791.7,2784.5,2787.2,5792,27716,-1.52,41.27,2790.54,2790.99,2793.68,2800.57,2790.9,-1
1275573960,2786.50,2793.4,2786.5,2792.7,3589,27725,-1.54,47.14,2790.46,2790.61,2792.34,2800.06,2787.2,1
1275574140,2793.10,2795.5,2790.9,2794.1,3361,27837,-1.43,48.55,2790.74,2791.36,2791.97,2799.35,2792.7,1
1275574320,2794.50,2796.4,2793.1,2794.8,2287,27874,-1.27,49.28,2791.94,2791.6,2791.85,2799.07,2794.1,1
1275574500,2794.30,2795.6,2790.1,2791.6,3468,27986,-1.39,46.07,2792.08,2791.44,2791.48,2798.57,2794.8,-1
1275574680,2791.40,2792.5,2782.7,2783.9,5699,27713,-2.07,39.41,2791.42,2790.74,2790.98,2797.23,2791.6,-1
1275574860,2783.30,2784.2,2777.3,2780.4,5425,27149,-2.87,36.8,2788.96,2789.24,2789.71,2795.98,2783.9,-1
1275575040,2780.20,2781,2777.6,2781,2667,27463,-3.41,37.57,2786.34,2788.36,2788.54,2794.67,2780.4,1
1275575220,2781.00,2783.6,2778.4,2781.4,3725,27411,-3.77,38.1,2783.66,2786.74,2787.8,2793.48,2781,1
1275575400,2781.70,2782.6,2775,2779.1,4300,27321,-4.19,36.18,2781.16,2784.6,2786.62,2792.19,2781.4,-1
1275575580,2779.30,2780.4,2770.9,2772.2,4687,27261,-5.02,31.11,2778.82,2781.37,2785.12,2790.46,2779.1,-1
1275575760,2772.10,2774.9,2771.6,2774.5,2849,26944,-5.43,34.41,2777.64,2778.93,2783.3,2788.69,2772.2,1
1275575940,2774.30,2778.8,2771.3,2777.4,4345,26711,-5.45,38.41,2776.92,2778,2781.63,2787.32,2774.5,1
1275576120,2777.20,2780,2774.6,2774.6,3454,26556,-5.64,36.12,2775.56,2777.17,2779.61,2786.22,2777.4,-1
1275576300,2774.60,2775.4,2768,2768.7,4052,26562,-6.19,31.81,2773.48,2775.41,2777.32,2784.92,2774.6,-1
1275576480,2768.50,2770.4,2762.1,2762.1,4395,26324,-7.07,27.81,2771.46,2772.66,2775.14,2783.34,2768.7,-1
1275576660,2761.80,2763.3,2757.2,2757.8,4570,26053,-8.03,25.56,2768.12,2769.61,2772.88,2781.86,2762.1,-1
1275576840,2757.40,2757.8,2750.1,2753.4,4364,25737,-9.04,23.46,2763.32,2766.93,2770.12,2779.97,2757.8,-1
1275577020,2753.60,2756.1,2752.3,2754.5,2801,25821,-9.64,25.12,2759.3,2764.07,2767.43,2778.15,2753.4,1
1275577200,2754.30,2757,2751.4,2756.2,3520,25777,-9.87,27.71,2756.8,2761.04,2765.14,2776.6,2754.5,1
1275577380,2756.60,2756.6,2753.4,2755.5,1849,25701,-9.98,27.29,2755.48,2758.31,2763.47,2774.91,2756.2,-1
1275577560,2755.30,2755.8,2754.2,2754.2,1506,25361,-10.07,26.49,2754.76,2756.24,2761.44,2773.34,2755.5,-1
1275577740,2754.20,2757,2753.7,2756.4,1672,24752,-9.84,30.23,2755.36,2755.43,2759.34,2771.61,2754.2,1
1275577920,2756.50,2758.1,2756.1,2757.5,2522,23699,-9.47,32.09,2755.96,2755.39,2757.63,2769.87,2756.4,1
1275642900,2754.10,2756.7,2750.4,2752.1,3869,24342,-9.5,28.13,2755.14,2755.2,2755.97,2767.83,2757.5,-1
1275643080,2752.10,2757.1,2752,2756.1,2024,24655,-9.09,34.58,2755.26,2755.43,2755.37,2766.14,2752.1,1
1275643260,2756.10,2756.2,2747.8,2751.7,2949,24816,-9.02,31.25,2754.76,2754.79,2754.76,2764.61,2756.1,-1
1275643440,2752.20,2759.9,2751.7,2753.2,2903,25128,-8.74,33.6,2754.12,2754.46,2754.74,2763.31,2751.7,1
1275643620,2753.20,2755.8,2748,2751.4,2440,25347,-8.57,32.18,2752.9,2754.06,2754.43,2761.9,2753.2,-1
1275643800,2750.90,2757.2,2748.5,2750.9,4058,26054,-8.38,31.78,2752.66,2753.27,2753.9,2760.45,2751.4,-1
1275643980,2750.90,2752.7,2744.6,2751.5,4238,26269,-8.08,32.86,2751.74,2752.41,2753.5,2759.14,2750.9,1
1275644160,2751.70,2761.4,2751.7,2760.5,5742,26059,-7.04,46.54,2753.5,2753.61,2754.13,2758.58,2751.5,1
1275644340,2760.30,2760.9,2757,2757.8,2685,26478,-6.36,43.67,2754.42,2753.86,2754.27,2757.79,2760.5,-1
1275644520,2758.00,2758.4,2751.4,2751.9,2973,26236,-6.22,38.12,2754.52,2753.89,2753.71,2756.57,2757.8,-1
1275644700,2751.70,2756.1,2750.9,2752.8,3026,26656,-5.98,39.39,2754.9,2753.83,2753.78,2755.53,2751.9,1
1275644880,2753.30,2756.7,2749.5,2751.9,5003,26800,-5.78,38.54,2754.98,2753.9,2753.36,2754.73,2752.8,-1
1275645060,2751.80,2755.4,2749.8,2754,3628,26962,-5.4,41.69,2753.68,2754.34,2753.59,2754.35,2751.9,1
1275645240,2754.00,2756.5,2752,2755.6,2607,26737,-4.91,44.05,2753.24,2754.93,2753.83,2754.24,2754,1
1275645420,2755.80,2756.3,2751.1,2755.1,2275,26772,-4.51,43.46,2753.88,2754.16,2754.2,2754.32,2755.6,-1
1275645600,2755.30,2755.4,2750.4,2751.1,2968,27033,-4.47,38.96,2753.54,2753.2,2754.22,2754.16,2755.1,-1
1275645780,2751.10,2752.5,2742.3,2743.8,5522,27469,-4.96,32.37,2751.92,2752.04,2753.45,2753.57,2751.1,-1
1275645960,2743.80,2744.5,2739,2741.1,3991,27715,-5.51,30.32,2749.34,2750.37,2751.51,2752.89,2743.8,-1
1275646140,2741.10,2742.4,2737.2,2740.5,3258,28195,-5.92,29.87,2746.32,2748.74,2749.78,2752.23,2741.1,-1
1275646320,2740.50,2742.9,2740,2742.3,2372,27994,-6.04,33.09,2743.76,2747.07,2748.82,2751.56,2740.5,1
1275646500,2742.40,2744.5,2740.1,2742.9,3421,28289,-6.01,34.17,2742.12,2745.26,2747.83,2750.87,2742.3,1
1275646680,2742.80,2753.8,2742.6,2753.2,6436,28240,-5.1,49.34,2744,2744.99,2747.96,2750.92,2742.9,1
